id_persona,prestacion,tipotra,tipoben,beneficio
24142301205,,1,2,583.33
83292360221,,1,2,583.33
39090002208,,1,2,583.33
61589101225,,1,2,583.33
82629083208,,1,2,583.33
63154460206,,1,2,583.33
77632460208,,1,2,583.33
16401160206,,1,2,583.33
33628860210,,1,2,583.33
20350701205,,1,2,583.33
35205400207,,1,2,583.33
69025760226,,1,2,583.33
94876505215,,1,2,583.33
63008060231,,1,2,583.33
00593901206,,1,2,583.33
93031360206,,1,2,583.33
25744004229,,1,2,583.33
36830860227,,1,2,583.33
58447602215,,1,2,583.33
61039360229,,1,2,583.33
07879760208,,1,2,583.33
92395860219,,1,2,583.33
19483000208,,1,2,583.33
60580750202,,1,2,583.33
58942160216,,1,2,583.33
15010200207,,1,2,583.33
61928860215,,1,2,583.33
40765602215,,1,2,583.33
62409305231,,1,2,583.33
12774700206,,1,2,583.33
57093660206,,1,2,583.33
40855802215,,1,2,583.33
52326660220,,1,2,583.33
45323000225,,1,2,583.33
61109900210,,1,2,583.33
15332602206,,1,2,583.33
69113100206,,1,2,583.33
81221805219,,1,2,583.33
20226960223,,1,2,583.33
16385084208,,1,2,583.33
81023800209,,1,2,583.33
60561201215,,1,2,583.33
22754801205,,1,2,583.33
41581505209,,1,2,583.33
03156160209,,1,2,583.33
86920901206,,1,2,583.33
83578160221,,1,2,583.33
32323760208,,1,2,583.33
91182405206,,1,2,583.33
99682200206,,1,2,583.33
73193760208,,1,2,583.33
20355701207,,1,2,583.33
21532160207,,1,2,583.33
47506860225,,1,2,583.33
99720960206,,1,2,583.33
40307405221,,1,2,583.33
21096260209,,1,2,583.33
48530901216,,1,2,583.33
37560760209,,1,2,583.33
46060005203,,1,2,583.33
97733104215,,1,2,583.33
96092905208,,1,2,583.33
76095460231,,1,2,583.33
95157760215,,1,2,583.33
23538060203,,1,2,583.33
41996784229,,1,2,583.33
81478460225,,1,2,583.33
01070760209,,1,2,583.33
44763060225,,1,2,583.33
64271560220,,1,2,583.33
52031760216,,1,2,583.33
45769860208,,1,2,583.33
94372360215,,1,2,583.33
24000760206,,1,2,583.33
24527460201,,1,2,583.33
05875160207,,1,2,437.55
56982860208,,1,2,583.33
10992060209,,1,2,583.33
28896284202,,1,2,583.33
42983184207,,1,2,583.33
66340360225,,1,2,583.33
22926060201,,1,2,583.33
94050560230,,1,2,583.33
99204860219,,1,2,583.33
84325103205,,1,2,482.3
06085005207,,1,2,583.33
20503760229,,1,2,583.33
60943460208,,1,2,583.33
06414060201,,1,2,583.33
81317060208,,1,2,583.33
78475702208,,1,2,583.33
69308060207,,1,2,583.33
03664105218,,1,2,583.33
62208300206,,1,2,583.33
21820160229,,1,2,583.33
08625160201,,1,2,481.58
34169260215,,1,2,583.33
51243900225,,1,2,583.33
20097960201,,1,2,477.32
10375060208,,1,2,583.33
01126784206,,1,2,583.33
54965383207,,1,2,583.33
57887601207,,1,2,583.33
51394884208,,1,2,583.33
02433984204,,1,2,583.33
08724560223,,1,2,583.33
92909260205,,1,2,469.3
82175704207,,1,2,583.33
58846160216,,1,2,583.33
71645660215,,1,2,583.33
59538960206,,1,2,583.33
08029701208,,1,2,583.33
55354060207,,1,2,481.94
68677160206,,1,2,477.56
04353560206,,1,2,583.33
63088060225,,1,2,583.33
45012560225,,1,2,583.33
23776260206,,1,2,583.33
92882760208,,1,2,583.33
79270760206,,1,2,583.33
56476504207,,1,2,583.33
89292905203,,1,2,583.33
81305000206,,1,2,583.33
34034060207,,1,2,483.95
80605660219,,1,2,583.33
65943584223,,1,2,583.33
47575160208,,1,2,583.33
50065001208,,1,2,583.33
47113800208,,1,2,583.33
69381260225,,1,2,583.33
41003960200,,1,2,583.33
83171060219,,1,2,583.33
39475560205,,1,2,481.23
48551201229,,1,2,583.33
90153502206,,1,2,583.33
33526360207,,1,2,583.33
45478950200,,1,2,583.33
79696660208,,1,2,583.33
28319860210,,1,2,583.33
41974260200,,1,2,583.33
96205784219,,1,2,583.33
39678884202,,1,2,583.33
46767660221,,1,2,583.33
39496984207,,1,2,583.33
41003560200,,1,2,583.33
24202360219,,1,2,583.33
97804284207,,1,2,583.33
10831260209,,1,2,583.33
62290684208,,1,2,583.33
95292460206,,1,2,583.33
55886860207,,1,2,583.33
91961260219,,1,2,583.33
85113360228,,1,2,583.33
14181960227,,1,2,583.33
36087660215,,1,2,583.33
16196984209,,1,2,583.33
43313560200,,1,2,583.33
82266460225,,1,2,583.33
20941302208,,1,2,583.33
09619760207,,1,2,583.33
65302004229,,1,2,583.33
15660560201,,1,2,583.33
59886001206,,1,2,583.33
32703560205,,1,2,583.33
99713804208,,1,2,583.33
57991460225,,1,2,583.33
80781560223,,1,2,482.51
55470160207,,1,2,583.33
03018405207,,1,2,583.33
82265660206,,1,2,583.33
36919860205,,1,2,583.33
01726260231,,1,2,583.33
01978560200,,1,2,463.32
26434884208,,1,2,583.33
81287260207,,1,2,482.87
34037884229,,1,2,583.33
43734200225,,1,2,468.35
53614560216,,1,2,482.62
19710560209,,1,2,583.33
82370760206,,1,2,583.33
36817860207,,1,2,482.27
41039888225,,1,2,583.33
79832001221,,1,2,583.33
82008802217,,1,2,583.33
40321760233,,1,2,583.33
80576760207,,1,2,583.33
83473105217,,1,2,583.33
26494284233,,1,2,583.33
74800160208,,1,2,583.33
72006560222,,1,2,583.33
98239260232,,1,2,583.33
48597884229,,1,2,583.33
81103360223,,1,2,389.37
87127060223,,1,2,583.33
05589560204,,1,2,583.33
43344660200,,1,2,583.33
43495060225,,1,2,458.85
25379960222,,1,2,583.33
20297884229,,1,2,583.33
27496502207,,1,2,583.33
86312582206,,1,2,583.33
37148360215,,1,2,583.33
83347900200,,1,2,583.33
97848560208,,1,2,583.33
17797460209,,1,2,583.33
21720901205,,1,2,583.33
43474560202,,1,2,583.33
63938100202,,1,2,583.33
32698200207,,1,2,583.33
02758660209,,1,2,583.33
18666660218,,1,2,583.33
10831801206,,1,2,583.33
62487560204,,1,2,583.33
20448360223,,1,2,472.35
23737000205,,1,2,583.33
87508100206,,1,2,583.33
79785560207,,1,2,483.87
94335805206,,1,2,583.33
80592260232,,1,2,583.33
87417160223,,1,2,583.33
91370860223,,1,2,583.33
41239750200,,1,2,583.33
12050384206,,1,2,583.33
83315760223,,1,2,583.33
03242805206,,1,2,583.33
09275405207,,1,2,583.33
03527701207,,1,2,583.33
35265281207,,1,2,583.33
85568860230,,1,2,583.33
61152402202,,1,2,583.33
20937802205,,1,2,583.33
39285160215,,1,2,583.33
18162360207,,1,2,583.33
09127104209,,1,2,583.33
22708102205,,1,2,583.33
62233704208,,1,2,583.33
67320460226,,1,2,583.33
70240850229,,1,2,583.33
23148904207,,1,2,583.33
18620084225,,1,2,583.33
38440660208,,1,2,583.33
01345588208,,1,2,583.33
38127684232,,1,2,583.33
03954884218,,1,2,583.33
27495260201,,1,2,583.33
89653960208,,1,2,356.8
75454360208,,1,2,583.33
69453460207,,1,2,583.33
62230900229,,1,3,649.87
92162360226,,1,3,668.75
56108800227,,1,3,2502.17
24072900221,,1,3,2647.45
62009060229,,1,3,351.37
08850305222,,1,3,3642.22
78557004232,,1,3,391.64
56151905230,,1,3,986.39
46282001210,,1,3,689.87
29535400210,,1,3,2514.23
36949660229,,1,3,450.32
34675900208,,1,3,3379.82
11303004220,,1,3,2415.71
77306660232,,1,3,2853.11
77231700232,,1,3,2849.96
05610505204,,1,3,2192.28
84993060232,,1,3,292.83
33911160229,,1,3,752.86
34095702229,,1,3,286.76
08539560222,,1,3,3964.15
35058460229,,1,3,773.3200000000001
47238000210,,1,3,3327.59
80146801232,,1,3,759.56
20923100218,,1,3,810.09
24921000221,,1,3,3061.66
51869505229,,1,3,3991.51
09385100222,,1,3,3324.45
54008160227,,1,3,641.74
98162405232,,1,3,510.95
07187901222,,1,3,3273.49
37016605229,,1,3,671.1900000000001
81737405232,,1,3,456.84
76079060208,,1,3,498.63
52017460210,,1,3,860.27
85270260232,,1,3,815.14
08719100222,,1,3,2635.36
89589900220,,1,3,749.11
08904360222,,1,3,4373.84
69889060229,,1,3,835.35
08344800222,,1,3,3764.12
64291200220,,1,3,735.62
08557860222,,1,3,4161.26
06726605222,,1,3,3995.45
81842604232,,1,3,417.04
14050002206,,1,3,862.28
94926302232,,1,3,790.02
08969305222,,1,3,3970.56
41880660221,,1,3,5133.33
22088005229,,1,3,315.54
94901402232,,1,3,654.98
08466101222,,1,3,3345.21
25061300221,,1,3,837.29
81645100219,,1,3,3433.6
20089602209,,1,3,1535.97
15641860216,,1,3,361.63
62599960229,,1,3,1000.25
91530202219,,1,3,786.9
33014000229,,1,3,833.79
08449805222,,1,3,3975.3
42001760222,,1,3,264.05
85506601207,,1,3,815.02
22574900229,,1,3,848.3
27697660229,,1,3,388.56
40601905225,,1,3,782.67
45467600200,,1,3,3975.63
82668360232,,1,3,484.17
78946660232,,1,3,365.05
42448802225,,1,3,427.81
37390284210,,1,3,267.74
23430600229,,1,3,723.62
44424405229,,1,3,446.14
91820460208,,1,3,484.17
24579160221,,1,3,731.54
88070060202,,1,3,484.17
31488584210,,1,3,1000.25
62761802202,,1,2,583.33
49108984225,,1,2,583.33
36349660227,,1,2,583.33
24903360222,,1,2,583.33
34794760229,,1,2,583.33
54955960208,,1,2,583.33
27348260206,,1,2,583.33
69296460229,,1,2,468.2
44103205229,,1,2,583.33
53481000225,,1,2,583.33
96475460215,,1,2,583.33
35509305205,,1,2,583.33
84924960206,,1,2,583.33
79722184207,,1,2,583.33
40541460221,,1,2,384.47
01571860218,,1,2,583.33
72786560207,,1,2,583.33
79516160221,,1,2,583.33
38480560208,,1,2,583.33
99642560207,,1,2,583.33
56642500203,,1,2,583.33
39282260207,,1,2,583.33
81103360207,,1,2,583.33
39066402208,,1,2,583.33
03089802206,,1,2,583.33
19659104219,,1,2,583.33
19112060209,,1,2,403.47
60932860215,,1,2,583.33
40682600200,,1,2,583.33
50755860221,,1,2,583.33
20843560205,,1,2,583.33
20270700200,,1,2,583.33
37815004210,,1,2,583.33
40132560204,,1,2,583.33
69660101215,,1,2,583.33
81293860223,,1,2,583.33
62246160231,,1,2,583.33
43249802210,,1,2,583.33
12705500207,,1,2,583.33
20339902200,,1,2,583.33
81937902206,,1,2,583.33
66280284207,,1,2,583.33
66849560225,,1,2,583.33
78904502232,,1,3,1000.25
78175905232,,1,3,1798.62
78869984232,,1,3,575.05
73663905232,,1,3,1000.25
96490384219,,1,3,888.38
78152684202,,1,2,583.33
87389802206,,1,2,583.33
36498284207,,1,2,583.33
83756882207,,1,2,583.33
84085884225,,1,2,583.33
14021984207,,1,3,484.17
95585860215,,1,2,583.33
77311800208,,1,2,583.33
22156360201,,1,2,583.33
13918360209,,1,2,583.33
79743360201,,1,2,583.33
83118450201,,1,2,583.33
99155860207,,1,2,583.33
80305960208,,1,2,583.33
14054160223,,1,2,583.33
58389701215,,1,2,583.33
90513460208,,1,2,583.33
27080860205,,1,2,583.33
03705000218,,1,2,583.33
40443660221,,1,2,583.33
85596700208,,1,2,583.33
46188560225,,1,2,583.33
98592060217,,1,2,583.33
62029860204,,1,2,583.33
16480060202,,1,2,583.33
28770760221,,1,3,547.27
82739401217,,1,3,1000.25
88817503220,,1,2,583.33
91713184207,,1,2,583.33
12291384208,,1,2,583.33
43391001208,,1,2,583.33
48467303216,,1,2,583.33
96811960207,,1,2,480.51
92338260217,,1,2,583.33
00337760209,,1,2,583.33
68149860206,,1,2,583.33
38835160205,,1,2,245.43
69698401229,,1,2,422.51
85467500217,,1,2,583.33
92370760206,,1,2,583.33
24152500205,,1,2,583.33
92852605208,,1,2,583.33
06317660208,,1,2,583.33
06732484222,,1,2,583.33
92043684219,,1,2,583.33
89902860217,,1,2,583.33
37363560210,,1,2,583.33
04317860206,,1,2,583.33
22927460205,,1,2,583.33
38755960202,,1,2,583.33
00266760231,,1,2,583.33
82090960221,,1,2,583.33
85408400227,,1,2,468.8
63466060225,,1,2,583.33
08056060209,,1,2,583.33
58042960206,,1,2,583.33
62010060215,,1,2,583.33
93685460232,,1,2,583.33
67720960206,,1,2,583.33
82374260225,,1,2,583.33
59004660225,,1,2,583.33
48974560208,,1,2,583.33
48325260230,,1,3,632.8200000000001
45552304200,,1,3,782.67
76040060232,,1,3,383.61
63261905202,,1,3,501.11
63560901225,,1,2,583.33
75063902208,,1,2,583.33
27885984205,,1,2,583.33
97482884217,,1,2,583.33
19584584209,,1,2,583.33
75327484206,,1,2,583.33
97731302232,,1,2,583.33
32163302208,,1,2,583.33
53386405220,,1,2,583.33
61193460208,,1,2,583.33
57661460209,,1,2,583.33
99027060207,,1,2,583.33
92211660205,,1,2,583.33
47092601216,,1,2,583.33
62503001225,,1,2,583.33
65391560220,,1,2,583.33
60161860226,,1,2,583.33
59141101205,,1,2,583.33
32526960208,,1,2,583.33
13623460206,,1,2,473.97
91709760206,,1,2,583.33
80301360221,,1,2,583.33
53219484229,,1,2,583.33
86876684232,,1,2,583.33
16076760209,,1,2,583.33
82011860221,,1,2,583.33
48774460210,,1,2,583.33
79593860207,,1,2,583.33
08800360201,,1,2,583.33
29526260210,,1,2,583.33
34236760206,,1,3,484.17
29103984208,,1,2,583.33
42262501210,,1,2,583.33
37144102207,,1,2,583.33
79187400233,,1,2,482.34
81007560221,,1,2,583.33
58200300215,,1,2,583.33
29372260208,,1,2,583.33
48449460224,,1,2,583.33
33399401203,,1,2,583.33
99384104208,,1,2,583.33
41603305208,,1,2,583.33
84736560221,,1,2,477.38
61458560203,,1,2,583.33
28478760205,,1,2,462.03
29501205209,,1,2,583.33
26119360201,,1,2,583.33
29610305229,,1,2,583.33
84690460223,,1,2,583.33
59157484203,,1,2,583.33
01459660208,,1,2,583.33
38258360202,,1,2,583.33
25896360223,,1,2,583.33
88698760219,,1,2,583.33
58066960208,,1,2,583.33
54467360207,,1,2,583.33
58287860203,,1,2,583.33
56629960208,,1,2,583.33
05438160209,,1,2,583.33
82555360221,,1,2,583.33
55498060217,,1,2,583.33
08520060221,,1,2,479.44
45605160225,,1,2,483.95
89352560208,,1,2,583.33
41230960225,,1,2,583.33
21535205208,,1,2,583.33
22881101205,,1,2,583.33
94064084215,,1,2,583.33
36771360215,,1,2,583.33
70185703203,,1,2,583.33
50014101208,,1,2,583.33
16955302207,,1,2,583.33
88331801220,,1,2,583.33
51270460201,,1,2,583.33
99415202206,,1,2,583.33
77380060207,,1,2,583.33
08364504206,,1,2,583.33
64839260215,,1,2,583.33
96346260220,,1,2,583.33
66502360220,,1,2,583.33
42649000225,,1,2,583.33
23027002209,,1,2,483.99
86702801232,,1,2,583.33
95002860206,,1,2,480.71
10196060208,,1,2,583.33
64272401216,,1,2,583.33
01111260200,,1,2,456.34
99351260208,,1,2,583.33
28550960229,,1,2,583.33
19352560208,,1,2,583.33
79453860208,,1,2,583.33
68669960215,,1,2,583.33
31450760203,,1,2,583.33
48253884221,,1,2,583.33
77418284207,,1,2,583.33
05659501206,,1,2,583.33
08829384222,,1,2,583.33
55063060208,,1,2,583.33
49375384216,,1,2,583.33
03929260206,,1,2,583.33
75448684208,,1,2,583.33
61538584225,,1,2,583.33
21478360228,,1,2,583.33
77783402232,,1,3,796.8
07985660207,,1,2,583.33
53128901208,,1,2,583.33
82067460230,,1,2,583.33
51691860208,,1,2,583.33
84037402217,,1,2,583.33
94918360215,,1,2,583.33
08223160206,,1,2,583.33
16280460202,,1,2,583.33
42523805229,,1,2,583.33
87924602223,,1,2,583.33
73544760207,,1,2,583.33
63139700207,,1,2,583.33
76906360216,,1,2,583.33
47123202200,,1,2,583.33
64013460207,,1,2,583.33
30180901204,,1,2,583.33
24587604208,,1,2,583.33
44961460225,,1,2,583.33
88305660223,,1,2,583.33
14854860210,,1,2,583.33
58007660220,,1,2,583.33
28295184208,,1,2,583.33
93413601208,,1,2,583.33
51976460216,,1,2,583.33
40175960230,,1,3,484.17
26464704233,,1,3,857.36
08373202222,,1,3,1000.25
91337260206,,1,2,583.33
69618005215,,1,2,583.33
89552901208,,1,2,583.33
95173560206,,1,2,583.33
11006060201,,1,2,583.33
11297205209,,1,2,583.33
22011850205,,1,2,583.33
95712101206,,1,2,583.33
52194500216,,1,2,583.33
86081060222,,1,2,583.33
66141300215,,1,2,583.33
36084860229,,1,2,583.33
40102060229,,1,2,583.33
05197460206,,1,2,583.33
23514984207,,1,2,583.33
99100102206,,1,2,583.33
21515402206,,1,2,583.33
98814484208,,1,2,583.33
65548700225,,1,2,583.33
89014084202,,1,2,583.33
48711760221,,1,2,583.33
52268950217,,1,2,583.33
87141460218,,1,2,583.33
63008602226,,1,2,583.33
43750400229,,1,2,583.33
63145584226,,1,2,583.33
61197660210,,1,2,583.33
76857650201,,1,2,466.52
93008203227,,1,2,583.33
35294960215,,1,2,583.33
64639950209,,1,2,583.33
75480160206,,1,2,583.33
71058304215,,1,2,583.33
29705860209,,1,2,583.33
99628660207,,1,2,583.33
99113160207,,1,2,583.33
42605360208,,1,2,583.33
06618402221,,1,2,583.33
78147401221,,1,2,583.33
76308760201,,1,2,583.33
77741500208,,1,2,583.33
80291501207,,1,2,583.33
83356802219,,1,2,583.33
70081301215,,1,2,583.33
64998860225,,1,2,583.33
04284760200,,1,2,583.33
06047760222,,1,2,583.33
02141960207,,1,2,583.33
25962501205,,1,2,583.33
70430260205,,1,2,583.33
18161284206,,1,2,583.33
16490260216,,1,2,583.33
91069360207,,1,2,583.33
02113284207,,1,2,583.33
60873001202,,1,2,583.33
65124502206,,1,2,583.33
86083701208,,1,2,583.33
24780560221,,1,2,583.33
65156660226,,1,2,583.33
93912460208,,1,2,583.33
06808250222,,1,2,583.33
51551060221,,1,2,583.33
99144160207,,1,2,583.33
79359860221,,1,2,583.33
84716660221,,1,2,583.33
06637660218,,1,2,583.33
48102360208,,1,2,583.33
87550360206,,1,2,583.33
18589260219,,1,2,583.33
98303760206,,1,2,583.33
99600360208,,1,2,583.33
40469060200,,1,2,583.33
81515860223,,1,2,583.33
85051560206,,1,2,583.33
81602184232,,1,3,816.06
95989705232,,1,3,765.92
21927284205,,1,2,583.33
48902384208,,1,2,583.33
72555600208,,1,1,1041.83
35310400215,,1,2,483.67
46618984206,,1,2,583.33
56163005230,,1,2,583.33
84023560205,,1,2,583.33
23733360206,,1,2,583.33
22722560208,,1,2,583.33
64954060208,,1,2,583.33
50180701229,,1,2,583.33
24558060207,,1,2,583.33
31955860205,,1,2,583.33
00958605208,,1,2,583.33
22521301200,,1,2,583.33
48370002224,,1,2,583.33
28180860215,,1,2,583.33
95287601232,,1,2,583.33
20308100205,,1,2,480.3
26341060202,,1,2,583.33
22188684229,,1,2,583.33
66787460225,,1,2,583.33
34976760207,,1,2,583.33
44003705210,,1,3,790.87
12079302207,,1,2,583.33
88885660206,,1,2,583.33
35489604208,,1,2,583.33
06926960207,,1,2,583.33
12059250216,,1,2,583.33
62533702209,,1,2,583.33
47694605200,,1,2,583.33
51760004225,,1,2,583.33
56381860208,,1,2,583.33
43644660229,,1,2,583.33
30767400209,,1,2,583.33
96153060227,,1,2,583.33
86074960206,,1,2,583.33
48291460201,,1,2,583.33
83652405207,,1,2,583.33
24583605205,,1,2,583.33
36929500210,,1,2,583.33
15619001209,,1,2,583.33
82695460208,,1,2,583.33
76686760208,,1,2,583.33
07439560209,,1,2,583.33
78647100232,,1,2,583.33
43568700216,,1,2,583.33
79695500225,,1,3,908.18
84465360219,,1,2,467
84718104207,,1,2,471.04
24095660219,,1,2,583.33
06488584208,,1,2,583.33
25327560208,,1,2,583.33
17891905208,,1,2,583.33
05905060207,,1,2,478.78
09571200206,,1,2,583.33
23945860208,,1,2,583.33
79266960205,,1,2,583.33
61012460226,,1,2,583.33
69954760208,,1,2,583.33
66158760226,,1,2,583.33
21903505201,,1,2,583.33
83320360219,,1,2,583.33
24488884206,,1,2,583.33
41947202210,,1,2,583.33
27826360206,,1,2,583.33
04931160206,,1,2,583.33
69936260208,,1,2,583.33
51460681225,,1,2,583.33
69710460225,,1,2,583.33
37387203207,,1,2,583.33
98543560215,,1,2,583.33
70040460205,,1,2,214.42
89472260208,,1,2,583.33
18777684207,,1,2,583.33
80652060219,,1,2,583.33
74358960206,,1,2,583.33
77909302232,,1,3,562.77
35504060208,,1,2,583.33
00116784224,,1,2,583.33
20192960206,,1,2,583.33
31731260229,,1,2,583.33
60491660203,,1,2,476.48
77196860232,,1,2,583.33
11756760232,,1,2,583.33
58405784210,,1,2,583.33
26743560208,,1,2,473.77
68018701208,,1,2,583.33
08782984207,,1,2,583.33
77867902201,,1,2,583.33
49958484216,,1,2,583.33
53548860217,,1,2,583.33
36935060210,,1,2,583.33
27047100207,,1,2,583.33
61499684226,,1,2,478.98
70974384206,,1,2,583.33
06181584222,,1,2,583.33
15634802209,,1,2,583.33
39259383208,,1,2,583.33
67274760224,,1,2,464.51
88268405220,,1,2,583.33
20582660201,,1,2,583.33
27286700202,,1,2,583.33
86851360223,,1,2,583.33
33254860208,,1,2,583.33
55536760210,,1,2,583.33
21159005200,,1,2,583.33
41845984225,,1,2,583.33
78116960221,,1,2,583.33
43905602210,,1,2,583.33
95140360215,,1,2,583.33
19446960209,,1,2,583.33
82547960206,,1,2,583.33
51725560225,,1,2,583.33
30741960209,,1,2,583.33
46674560216,,1,2,452.14
26967060240,,1,2,583.33
38276202202,,1,3,819.47
00598684207,,1,2,583.33
78275202207,,1,2,583.33
81284902209,,1,2,583.33
79822483206,,1,2,583.33
36883484215,,1,2,583.33
39115360208,,1,2,583.33
08683250206,,1,2,583.33
58079360205,,1,2,583.33
22970260209,,1,2,583.33
15464460227,,1,2,583.33
58500460215,,1,2,583.33
93114650223,,1,2,583.33
26454005222,,1,2,583.33
80490560207,,1,2,583.33
06934760206,,1,2,583.33
34912984208,,1,2,583.33
07597905207,,1,2,583.33
15243460200,,1,2,583.33
80471402221,,1,2,583.33
88565060220,,1,2,583.33
89648960208,,1,2,583.33
56559860207,,1,2,583.33
22684350210,,1,2,583.33
20854105205,,1,2,583.33
95609360219,,1,2,583.33
60426260228,,1,2,583.33
40015460209,,1,2,583.33
92574560206,,1,2,583.33
07087960201,,1,2,466.77
71499760207,,1,2,583.33
25667160222,,1,2,583.33
82929905208,,1,2,583.33
76450002232,,1,3,1000.25
41606800208,,1,3,3818.35
71015260206,,1,2,583.33
16490960210,,1,2,583.33
64826350208,,1,2,583.33
43877060225,,1,2,583.33
54395160207,,1,2,583.33
22421000229,,1,2,583.33
06223660206,,1,2,583.33
28636660207,,1,2,583.33
53513560208,,1,2,583.33
30920160225,,1,2,583.33
05610803206,,1,2,583.33
64101060232,,1,2,472.2
42474060220,,1,2,583.33
46479260224,,1,2,583.33
48242060229,,1,2,583.33
70506460205,,1,2,583.33
95633884207,,1,2,583.33
08358284206,,1,2,583.33
36095660202,,1,2,583.33
41829301200,,1,2,583.33
40288802225,,1,2,583.33
18652700206,,1,2,583.33
08395002222,,1,3,5133.33
62559460226,,1,2,583.33
97746760206,,1,2,583.33
99366905217,,1,2,583.33
87034260206,,1,2,583.33
29795660232,,1,2,583.33
28300560229,,1,2,583.33
32307260204,,1,2,583.33
87186400223,,1,2,583.33
77254103208,,1,2,583.33
24055560222,,1,2,583.33
20963360200,,1,2,483.47
26607260208,,1,2,583.33
56247860208,,1,2,583.33
50986260200,,1,2,583.33
40875050202,,1,2,583.33
67833805226,,1,2,583.33
04312760218,,1,2,583.33
08095502229,,1,2,583.33
77934160232,,1,2,475.34
40487803200,,1,2,583.33
62225303202,,1,2,583.33
04371160204,,1,2,583.33
59965260225,,1,2,583.33
57035660208,,1,2,583.33
97944160215,,1,2,583.33
27977101205,,1,2,583.33
81706002232,,1,2,583.33
37462460215,,1,2,583.33
61729560225,,1,2,476.45
52145260223,,1,3,424.03
03372860207,,1,2,583.33
89944605206,,1,2,583.33
38530660208,,1,2,583.33
42070784230,,1,2,442.27
91728060206,,1,2,483.97
97895003217,,1,2,583.33
73940560208,,1,2,583.33
27404060201,,1,2,583.33
80029560228,,1,2,583.33
88984460220,,1,2,583.33
80613202207,,1,2,583.33
06250960210,,1,2,583.33
85318260223,,1,2,583.33
05192902218,,1,2,583.33
93924200217,,1,2,583.33
34808750208,,1,2,583.33
65084860210,,1,2,583.33
79228460210,,1,2,583.33
56534960207,,1,2,583.33
45515160216,,1,2,583.33
66885005207,,1,2,583.33
01646050202,,1,2,583.33
16806660206,,1,2,583.33
03285783208,,1,2,583.33
78565860221,,1,2,583.33
82317860217,,1,2,583.33
24263200229,,1,3,861.35
48821200225,,1,3,655.09
37570701210,,1,2,583.33
63992250208,,1,2,583.33
34476460215,,1,2,583.33
25169860205,,1,2,583.33
57979960203,,1,2,583.33
22894450219,,1,2,583.33
09708760208,,1,2,583.33
31107403210,,1,2,583.33
15079884207,,1,2,583.33
95264260219,,1,2,583.33
61761760229,,1,2,583.33
07697360209,,1,2,476.69
98538950208,,1,2,583.33
08728160222,,1,2,583.33
27912300207,,1,2,583.33
93493460207,,1,2,583.33
76672284208,,1,2,583.33
81021760207,,1,2,583.33
06378902206,,1,2,468.23
28335100208,,1,2,583.33
63726460209,,1,2,583.33
78220202208,,1,2,583.33
99453481207,,1,2,583.33
86181701206,,1,2,583.33
69436302207,,1,2,583.33
51804184208,,1,2,583.33
42376400204,,1,3,152.52
45316804200,,1,3,868.87
08670102222,,1,3,1000.25
80486060219,,1,3,842.08
14682260100,,1,2,583.33
33800760207,,1,2,583.33
65886900225,,1,2,583.33
58042460215,,1,2,583.33
92197760207,,1,2,583.33
18610060222,,1,2,583.33
61654860202,,1,2,583.33
27523560205,,1,2,480.07
12397105207,,1,2,583.33
80306700200,,1,2,583.33
46337660229,,1,2,583.33
48589101210,,1,2,583.33
80806301209,,1,2,583.33
85016560217,,1,2,583.33
40498060210,,1,2,483.97
41845184225,,1,2,583.33
28934760205,,1,2,583.33
06277060207,,1,2,583.33
09069060201,,1,2,583.33
21112460223,,1,2,583.33
62817801206,,1,2,583.33
56533160229,,1,2,583.33
23005960206,,1,2,583.33
97719505215,,1,2,583.33
67074160206,,1,2,583.33
37544684210,,1,2,583.33
60527560202,,1,2,583.33
18154083206,,1,2,583.33
65610260232,,1,3,802.11
60314560232,,1,2,583.33
62591060202,,1,2,583.33
55410301208,,1,2,583.33
30778484208,,1,2,583.33
38722760207,,1,2,583.33
01209760209,,1,2,583.33
59880460217,,1,2,583.33
44247050202,,1,2,583.33
62496800231,,1,2,583.33
60900905208,,1,2,583.33
27094100210,,1,2,583.33
81028060223,,1,2,583.33
60981501215,,1,2,583.33
98142005206,,1,2,583.33
18718060209,,1,2,583.33
64549081206,,1,2,583.33
95795802209,,1,2,583.33
14826560207,,1,2,583.33
48689160221,,1,2,583.33
92416260206,,1,2,483.97
22914260208,,1,2,583.33
08053401229,,1,2,583.33
26356502202,,1,2,583.33
39436460202,,1,2,583.33
21907560205,,1,2,583.33
01950605208,,1,2,583.33
59232105206,,1,2,583.33
73137660232,,1,2,583.33
62366160206,,1,2,583.33
21817203219,,1,2,583.33
82257960221,,1,2,583.33
75387760206,,1,2,583.33
48379381230,,1,3,484.17
42315000200,,1,2,583.33
45047001225,,1,2,583.33
61283260203,,1,2,583.33
39494360208,,1,2,583.33
61410360202,,1,2,443.01
61051560215,,1,2,583.33
47954660229,,1,2,583.33
08377984209,,1,2,583.33
05919400210,,1,2,583.33
10366184208,,1,2,583.33
43189784208,,1,2,583.33
69087984207,,1,2,583.33
35261200215,,1,2,583.33
35559905205,,1,2,483.45
44486660229,,1,2,583.33
97268188208,,1,2,583.33
72074081208,,1,2,583.33
55433084206,,1,2,583.33
79843460221,,1,2,483
97745700200,,1,2,367.87
86185104206,,1,2,583.33
46938660221,,1,2,583.33
27913800202,,1,2,481.04
82350660225,,1,2,483.56
75210460206,,1,2,583.33
