"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2016 - Segundo grado de secundaria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Comprensión Lectora,,,,,,,,Matemática,,,,,,,,HGE,,,,,,,
CODGEO,REGION,PROVINCIA,DISTRITO,Cobertura ie,Cobertura estudiantes,N° Estud. Previo al inicio,N° Estud.      En inicio,N° Estud. En proceso,N° Estud. Satisfactorio,% Previo al inicio,% En inicio,% En proceso,% Satisfactorio,N° Estud. Previo al inicio,N° Estud.      En inicio,N° Estud. En proceso,N° Estud. Satisfactorio,% Previo al inicio,% En inicio,% En proceso,% Satisfactorio,N° Estud. Previo al inicio,N° Estud.      En inicio,N° Estud. En proceso,N° Estud. Satisfactorio,% Previo al inicio,% En inicio,% En proceso,% Satisfactorio
190106,Pasco,Pasco,Pallanchacra,100.0,100.0,2,14,4,3,8.7,60.9,17.4,13.0,6,7,7,3,26.1,30.4,30.4,13.0,3,11,9,0,13.0,47.8,39.1,.0
190107,Pasco,Pasco,Paucartambo,100.0,95.2,45,72,59,10,24.1,38.8,31.8,5.4,61,76,33,15,32.9,41.1,17.7,8.3,52,61,65,9,27.9,32.6,34.7,4.9
190108,Pasco,Pasco,San Francisco de Asis de Yarusyacan,100.0,98.2,13,27,12,4,23.0,48.1,21.6,7.4,23,24,7,3,40.9,41.4,12.5,5.3,14,21,16,5,24.9,37.4,28.6,9.1
190109,Pasco,Pasco,Simon Bolivar,100.0,99.4,23,68,54,26,13.3,39.9,31.4,15.3,33,63,32,43,19.2,37.1,18.8,24.9,26,49,59,37,15.1,28.4,34.8,21.7
190110,Pasco,Pasco,Ticlacayan,100.0,100.0,10,23,10,0,23.3,53.5,23.3,.0,22,18,3,0,51.2,41.9,7.0,.0,8,19,12,4,18.6,44.2,27.9,9.3
190111,Pasco,Pasco,Tinyahuarco,100.0,98.6,8,29,27,10,11.0,38.8,36.7,13.6,14,30,15,15,19.3,39.9,20.3,20.4,11,28,27,7,15.1,38.5,36.9,9.5
190112,Pasco,Pasco,Vicco,100.0,97.2,6,17,11,2,17.4,46.2,30.9,5.6,8,19,7,2,22.9,51.7,19.8,5.6,5,14,14,3,13.9,37.8,39.9,8.3
190113,Pasco,Pasco,Yanacancha,100.0,98.1,54,212,180,83,10.1,40.2,34.0,15.7,102,203,113,112,19.2,38.4,21.3,21.1,81,143,206,98,15.3,27.1,39.0,18.6
190201,Pasco,Daniel Alcides Carrion,Yanahuanca,100.0,99.5,62,94,41,14,29.5,44.3,19.5,6.7,57,104,34,16,26.9,49.4,16.2,7.6,56,76,63,16,26.5,35.8,30.0,7.7
190202,Pasco,Daniel Alcides Carrion,Chacayan,100.0,100.0,12,13,8,2,34.3,37.1,22.9,5.7,11,17,3,4,31.4,48.6,8.6,11.4,9,12,14,0,25.7,34.3,40.0,.0
190203,Pasco,Daniel Alcides Carrion,Goyllarisquizga,100.0,100.0,3,4,2,0,33.3,44.4,22.2,.0,1,7,1,0,11.1,77.8,11.1,.0,2,3,3,1,22.2,33.3,33.3,11.1
190204,Pasco,Daniel Alcides Carrion,Paucar,100.0,100.0,14,17,4,0,40.0,48.6,11.4,.0,22,13,0,0,62.9,37.1,.0,.0,12,16,6,1,34.3,45.7,17.1,2.9
190205,Pasco,Daniel Alcides Carrion,San Pedro de Pillao,100.0,92.3,7,3,2,1,50.0,25.0,16.7,8.3,5,5,1,1,41.7,41.7,8.3,8.3,4,3,2,3,33.3,25.0,16.7,25.0
190206,Pasco,Daniel Alcides Carrion,Santa Ana de Tusi,100.0,96.1,16,27,8,0,31.0,52.8,16.2,.0,23,22,6,0,44.8,43.2,12.0,.0,12,17,19,3,24.5,32.6,36.8,6.1
190207,Pasco,Daniel Alcides Carrion,Tapuc,100.0,100.0,8,17,3,1,27.9,58.2,10.3,3.6,9,16,2,2,31.3,54.9,6.9,6.9,9,13,8,1,28.6,42.6,25.2,3.6
190208,Pasco,Daniel Alcides Carrion,Vilcabamba,100.0,100.0,4,4,3,2,30.8,30.8,23.1,15.4,1,8,2,2,7.7,61.5,15.4,15.4,3,4,4,2,23.1,30.8,30.8,15.4
190301,Pasco,Oxapampa,Oxapampa,100.0,98.4,15,108,123,72,4.6,33.8,38.8,22.8,62,138,68,50,19.4,43.3,21.5,15.7,34,77,140,66,10.8,24.1,44.1,20.9
190302,Pasco,Oxapampa,Chontabamba,100.0,100.0,2,2,2,0,33.3,33.3,33.3,.0,3,2,1,0,50.0,33.3,16.7,.0,2,3,1,0,33.3,50.0,16.7,.0
190303,Pasco,Oxapampa,Huancabamba,100.0,95.2,8,39,47,11,7.8,37.1,45.2,10.0,11,36,32,26,10.7,34.0,30.2,25.1,12,27,49,17,11.9,25.9,46.2,16.0
190304,Pasco,Oxapampa,Palcazu,100.0,85.3,71,92,23,4,37.4,48.0,12.3,2.3,119,61,10,1,62.1,31.9,5.4,.5,73,58,50,10,38.0,30.5,26.2,5.3
190305,Pasco,Oxapampa,Pozuzo,100.0,86.4,49,35,26,8,41.1,30.0,21.9,6.9,50,47,14,7,42.1,39.6,12.1,6.3,32,42,34,9,27.5,35.7,28.9,7.9
190306,Pasco,Oxapampa,Puerto Bermudez,100.0,81.0,243,124,30,13,59.4,30.3,7.3,3.1,315,74,14,7,76.8,18.1,3.3,1.8,231,112,57,10,56.4,27.2,13.9,2.5
190307,Pasco,Oxapampa,Villa Rica,100.0,97.8,32,136,128,60,9.0,38.2,35.9,17.0,70,157,76,53,19.7,44.1,21.4,14.9,29,90,165,72,8.1,25.3,46.3,20.3
190308,Pasco,Oxapampa,Constitucion,100.0,85.2,141,141,39,11,42.3,42.5,11.8,3.4,189,99,29,15,57.1,29.8,8.7,4.4,117,127,71,18,35.2,38.1,21.2,5.4
200101,Piura,Piura,Piura,100.0,96.0,337,1498,1554,1063,7.6,33.6,34.9,23.9,918,1907,934,692,20.6,42.8,21.0,15.5,536,1013,1795,1107,12.0,22.8,40.3,24.9
200104,Piura,Piura,Castilla,100.0,96.7,209,835,845,509,8.7,34.8,35.3,21.2,478,1047,525,348,19.9,43.6,21.9,14.5,262,559,1015,562,10.9,23.3,42.3,23.5
200105,Piura,Piura,Catacaos,100.0,97.2,182,512,307,112,16.3,46.0,27.6,10.0,319,535,175,84,28.7,48.0,15.7,7.6,175,366,428,145,15.7,32.8,38.4,13.0
200107,Piura,Piura,Cura Mori,100.0,96.8,83,178,70,14,24.1,51.6,20.4,4.0,91,182,47,24,26.5,52.8,13.7,7.0,60,115,131,39,17.3,33.4,37.9,11.4
200108,Piura,Piura,El Tallan,100.0,84.4,26,44,22,4,26.8,45.6,23.1,4.5,32,41,18,4,33.6,43.0,18.9,4.5,13,32,32,18,14.1,33.3,33.4,19.3
200109,Piura,Piura,La Arena,100.0,99.4,157,305,146,38,24.3,47.2,22.6,5.9,212,259,120,55,32.8,40.1,18.5,8.6,129,217,230,71,20.0,33.5,35.6,10.9
200110,Piura,Piura,La Union,100.0,96.7,153,393,234,91,17.5,45.2,26.9,10.4,229,396,160,86,26.3,45.4,18.4,9.9,138,284,350,98,15.9,32.6,40.2,11.3
200111,Piura,Piura,Las Lomas,100.0,98.4,152,287,112,16,26.8,50.5,19.7,2.9,245,221,72,30,43.0,39.0,12.8,5.2,128,207,194,39,22.6,36.4,34.2,6.8
200114,Piura,Piura,Tambo Grande,100.0,98.4,503,898,362,88,27.2,48.5,19.5,4.8,779,830,180,63,42.1,44.8,9.7,3.4,457,622,612,162,24.7,33.6,33.0,8.7
200115,Piura,Piura,Veintiséis de Octubre,100.0,96.3,100,435,375,193,9.0,39.5,34.0,17.5,292,515,213,82,26.5,46.7,19.4,7.4,137,307,439,220,12.4,27.9,39.8,19.9
200201,Piura,Ayabaca,Ayabaca,100.0,98.0,332,338,110,29,41.0,41.7,13.6,3.6,423,289,70,26,52.3,35.7,8.7,3.3,258,277,209,65,31.9,34.2,25.8,8.0
200202,Piura,Ayabaca,Frias,100.0,97.9,224,232,81,33,39.3,40.7,14.2,5.8,284,188,52,46,49.8,32.9,9.1,8.1,184,176,139,71,32.3,30.8,24.3,12.5
200203,Piura,Ayabaca,Jilili,100.0,100.0,13,16,13,8,26.0,32.0,26.0,16.0,18,20,4,8,36.0,40.0,8.0,16.0,10,10,17,13,20.0,20.0,34.0,26.0
200204,Piura,Ayabaca,Lagunas,100.0,100.0,45,68,26,2,32.2,47.9,18.5,1.4,62,59,20,0,44.2,41.5,14.2,.0,45,47,42,6,32.2,33.5,30.0,4.3
200205,Piura,Ayabaca,Montero,100.0,96.0,26,83,27,15,17.1,55.1,17.6,10.2,27,70,33,21,17.6,46.4,21.8,14.2,26,38,62,25,17.5,25.3,40.9,16.3
200206,Piura,Ayabaca,Pacaipampa,100.0,95.7,306,187,39,5,57.0,34.8,7.3,.9,277,199,45,16,51.6,37.1,8.3,3.0,244,162,84,48,45.3,30.1,15.7,8.9
200207,Piura,Ayabaca,Paimas,100.0,99.1,37,100,68,13,16.8,45.8,31.4,6.0,54,107,46,11,24.8,48.9,21.2,5.1,26,64,96,31,12.2,29.4,44.1,14.4
200208,Piura,Ayabaca,Sapillica,100.0,98.3,103,92,31,8,44.0,39.1,13.4,3.4,133,76,14,10,57.0,32.6,6.1,4.3,91,70,60,13,38.9,30.0,25.5,5.6
200209,Piura,Ayabaca,Sicchez,100.0,100.0,8,17,7,0,25.4,51.9,22.7,.0,19,9,3,2,57.6,25.8,10.2,6.4,13,5,11,4,38.6,16.3,32.2,12.9
200210,Piura,Ayabaca,Suyo,100.0,99.1,43,94,60,27,19.0,41.9,26.9,12.1,62,110,29,23,27.7,49.0,13.0,10.3,37,60,96,30,16.7,27.0,42.8,13.5
200301,Piura,Huancabamba,Huancabamba,100.0,98.3,323,227,84,24,49.0,34.4,12.8,3.7,398,208,38,14,60.5,31.6,5.8,2.1,274,180,169,35,41.6,27.3,25.7,5.4
200302,Piura,Huancabamba,Canchaque,100.0,99.3,45,54,31,13,31.1,37.7,22.0,9.2,60,54,20,9,41.8,37.6,14.2,6.4,40,41,47,16,27.6,28.5,32.6,11.3
200303,Piura,Huancabamba,El Carmen de La Frontera,100.0,97.2,140,96,16,0,55.6,37.9,6.5,.0,170,61,13,8,67.4,24.1,5.3,3.2,111,73,56,12,43.9,28.9,22.4,4.8
200304,Piura,Huancabamba,Huarmaca,100.0,95.7,526,293,41,15,60.1,33.5,4.6,1.7,627,215,25,9,71.6,24.5,2.8,1.0,441,279,137,17,50.4,31.9,15.7,2.0
200305,Piura,Huancabamba,Lalaquiz,100.0,93.8,45,27,6,2,56.6,33.8,6.9,2.8,48,26,5,1,59.6,32.3,6.8,1.4,26,31,18,5,32.2,38.5,22.7,6.6
200306,Piura,Huancabamba,San Miguel de El Faique,100.0,97.4,88,79,21,5,45.6,40.7,10.9,2.8,112,63,7,10,58.2,32.9,3.9,5.0,87,55,40,11,45.0,28.7,20.8,5.5
200307,Piura,Huancabamba,Sondor,100.0,94.7,120,72,15,2,57.4,34.4,7.3,1.0,158,42,8,1,75.6,20.3,3.6,.5,102,64,39,4,48.8,30.6,18.7,1.9
200308,Piura,Huancabamba,Sondorillo,100.0,98.6,141,60,6,0,68.2,28.9,2.9,.0,151,53,3,0,73.0,25.5,1.5,.0,106,72,27,2,51.0,34.9,13.1,1.0
200401,Piura,Morropon,Chulucanas,100.0,98.6,311,710,385,120,20.4,46.5,25.2,7.9,464,729,228,105,30.4,47.8,14.9,6.9,319,460,576,172,20.9,30.1,37.7,11.2
200402,Piura,Morropon,Buenos Aires,100.0,99.3,38,57,37,13,26.2,39.4,25.3,9.1,44,57,32,12,30.3,39.4,21.8,8.4,33,46,55,11,22.6,31.7,38.0,7.7
200403,Piura,Morropon,Chalaco,100.0,96.8,53,96,26,11,28.3,51.8,14.0,5.9,89,80,14,3,47.7,43.2,7.5,1.6,45,61,62,18,24.3,32.7,33.2,9.8
200404,Piura,Morropon,La Matanza,100.0,98.3,37,118,57,19,16.0,51.3,24.6,8.1,19,84,69,58,8.5,36.6,29.9,25.0,54,71,80,25,23.4,31.1,34.8,10.8
200405,Piura,Morropon,Morropon,100.0,99.6,28,123,74,32,11.0,47.8,28.8,12.5,72,118,40,28,27.9,45.7,15.6,10.9,35,78,106,39,13.7,30.2,40.9,15.2
200406,Piura,Morropon,Salitral,100.0,97.6,48,116,36,7,23.1,55.8,17.5,3.6,86,96,22,4,41.2,46.2,10.5,2.1,48,77,66,17,23.3,37.0,31.6,8.1
200407,Piura,Morropon,San Juan de Bigote,100.0,100.0,36,64,23,5,28.3,49.8,18.0,4.0,46,55,16,11,36.2,42.6,12.6,8.6,15,46,49,17,11.9,36.1,38.6,13.3
200408,Piura,Morropon,Santa Catalina de Mossa,100.0,100.0,19,36,15,11,23.5,44.4,18.5,13.6,25,39,12,5,30.9,48.1,14.8,6.2,16,26,23,16,19.8,32.1,28.4,19.8
200409,Piura,Morropon,Santo Domingo,100.0,96.6,40,65,34,11,26.5,43.9,22.5,7.1,60,55,22,12,40.4,36.7,15.0,7.9,33,46,50,20,22.4,30.6,33.7,13.2
200410,Piura,Morropon,Yamango,100.0,99.4,64,86,18,6,36.9,49.3,10.3,3.4,95,56,17,6,54.7,32.1,9.8,3.5,72,62,31,9,41.5,35.5,17.9,5.2
200501,Piura,Paita,Paita,100.0,97.9,118,630,511,228,7.9,42.4,34.4,15.4,372,733,248,135,25.0,49.3,16.7,9.1,190,423,625,250,12.8,28.4,42.0,16.8
200502,Piura,Paita,Amotape,100.0,100.0,3,12,11,2,10.7,42.9,39.3,7.1,4,10,10,4,14.3,35.7,35.7,14.3,3,7,17,1,10.7,25.0,60.7,3.6
200503,Piura,Paita,Arenal,100.0,100.0,3,5,7,2,17.6,29.4,41.2,11.8,6,9,2,0,35.3,52.9,11.8,.0,6,6,5,0,35.3,35.3,29.4,.0
200504,Piura,Paita,Colan,100.0,99.0,37,82,56,27,18.3,40.7,27.9,13.2,75,89,25,12,37.2,44.1,12.7,6.1,44,50,78,29,21.9,25.1,38.8,14.3
200505,Piura,Paita,La Huaca,100.0,98.9,18,87,64,19,9.6,46.2,33.9,10.3,32,90,50,16,17.1,47.8,26.4,8.6,30,55,79,24,16.1,29.1,41.9,12.9
200506,Piura,Paita,Tamarindo,100.0,100.0,10,35,19,2,15.2,53.0,28.8,3.0,15,32,13,6,22.7,48.5,19.7,9.1,9,22,28,6,13.8,33.8,43.1,9.2
200507,Piura,Paita,Vichayal,100.0,98.7,23,44,10,1,29.8,55.9,13.0,1.3,48,27,3,0,61.0,35.0,4.0,.0,24,31,21,1,31.3,40.3,27.0,1.3
200601,Piura,Sullana,Sullana,100.0,97.4,440,1504,1119,570,12.1,41.4,30.8,15.7,904,1639,686,403,24.9,45.1,18.9,11.1,550,1051,1453,578,15.1,28.9,40.0,15.9
200602,Piura,Sullana,Bellavista,100.0,93.2,64,134,69,28,21.8,45.3,23.4,9.5,115,130,34,16,39.0,44.2,11.5,5.3,57,102,106,29,19.5,34.7,36.1,9.7
200603,Piura,Sullana,Ignacio Escudero,100.0,99.7,51,153,78,22,16.8,50.3,25.7,7.2,85,145,48,26,28.0,47.7,15.8,8.6,51,114,109,30,16.8,37.5,35.9,9.9
200604,Piura,Sullana,Lancones,100.0,95.7,59,80,36,10,31.9,43.2,19.3,5.7,62,90,23,9,33.8,48.9,12.5,4.8,45,68,55,18,24.2,36.5,29.5,9.7
200605,Piura,Sullana,Marcavelica,100.0,99.2,53,176,115,22,14.6,48.1,31.3,6.0,97,176,67,27,26.4,48.1,18.1,7.4,63,115,149,40,17.2,31.2,40.6,11.0
200606,Piura,Sullana,Miguel Checa,100.0,98.3,18,67,31,4,15.4,55.6,25.6,3.4,46,56,15,3,38.1,46.6,12.7,2.5,15,53,46,6,12.7,44.1,38.1,5.1
200607,Piura,Sullana,Querecotillo,100.0,99.4,83,163,91,19,23.2,45.8,25.6,5.4,136,168,35,18,38.0,47.2,9.8,5.1,84,109,132,32,23.5,30.7,37.0,8.8
200608,Piura,Sullana,Salitral,100.0,98.1,15,54,32,5,14.4,50.9,29.8,4.8,21,59,20,6,19.5,55.4,19.3,5.8,17,35,39,14,15.8,33.4,37.2,13.6
200701,Piura,Talara,Pariñas,100.0,98.4,187,599,480,271,12.1,39.0,31.2,17.6,416,655,295,171,27.1,42.6,19.2,11.1,282,410,586,259,18.4,26.7,38.1,16.9
200702,Piura,Talara,El Alto,100.0,100.0,4,54,31,21,3.6,49.1,28.2,19.1,19,47,27,17,17.3,42.7,24.5,15.5,13,31,40,26,11.8,28.2,36.4,23.6
200703,Piura,Talara,La Brea,100.0,100.0,19,78,58,31,10.4,41.9,31.0,16.8,54,85,30,17,28.9,45.6,16.3,9.2,27,53,81,25,14.5,28.4,43.5,13.6
200704,Piura,Talara,Lobitos,100.0,100.0,2,5,8,1,12.5,31.3,50.0,6.3,6,6,4,0,37.5,37.5,25.0,.0,1,2,10,3,6.3,12.5,62.5,18.8
200705,Piura,Talara,Los Organos,100.0,96.2,34,75,54,19,18.7,41.0,29.9,10.4,56,76,33,17,30.7,41.7,18.4,9.2,32,64,58,28,17.5,35.1,32.0,15.3
200706,Piura,Talara,Mancora,100.0,94.3,56,81,43,13,29.1,41.8,22.5,6.6,104,66,18,5,53.8,34.0,9.3,2.8,56,71,53,13,29.1,36.8,27.4,6.7
200801,Piura,Sechura,Sechura,100.0,98.8,77,317,284,99,9.9,40.7,36.6,12.8,133,324,180,142,17.1,41.6,23.1,18.2,111,209,345,112,14.3,26.9,44.3,14.5
200802,Piura,Sechura,Bellavista de La Union,100.0,98.3,7,28,16,8,11.8,47.4,27.3,13.5,10,28,16,5,16.8,47.3,27.4,8.4,4,16,29,10,6.8,27.3,49.0,16.9
200803,Piura,Sechura,Bernal,100.0,98.3,14,61,30,12,12.3,51.8,25.4,10.5,28,58,22,9,23.7,50.0,18.4,7.9,24,37,48,8,20.4,31.9,40.7,7.0
200804,Piura,Sechura,Cristo Nos Valga,100.0,100.0,14,30,12,0,25.0,53.6,21.4,.0,14,32,6,4,25.0,57.1,10.7,7.1,9,23,19,5,16.1,41.1,33.9,8.9
200805,Piura,Sechura,Vice,100.0,100.0,48,131,62,14,18.8,51.4,24.3,5.5,66,124,44,21,25.9,48.6,17.3,8.2,47,92,94,22,18.4,36.1,36.9,8.6
200806,Piura,Sechura,Rinconada Llicuar,100.0,100.0,5,24,14,6,10.2,49.0,28.6,12.2,8,25,9,7,16.3,51.0,18.4,14.3,1,11,23,14,2.0,22.4,46.9,28.6
210101,Puno,Puno,Puno,100.0,98.7,236,899,881,563,9.1,34.9,34.2,21.8,470,971,568,569,18.2,37.7,22.0,22.1,352,592,1036,598,13.7,23.0,40.2,23.2
210102,Puno,Puno,Acora,100.0,99.3,145,120,37,2,47.8,39.5,12.1,.7,165,107,22,8,54.6,35.5,7.3,2.6,121,104,58,20,40.0,34.2,19.1,6.7
210103,Puno,Puno,Amantani,100.0,97.1,38,28,2,0,56.1,40.9,3.0,.0,49,16,3,1,71.2,22.7,4.5,1.5,43,17,7,1,63.6,24.2,10.6,1.5
210104,Puno,Puno,Atuncolla,100.0,100.0,36,31,8,0,48.0,41.3,10.7,.0,39,25,11,0,52.0,33.3,14.7,.0,28,27,18,2,37.3,36.0,24.0,2.7
210105,Puno,Puno,Capachica,100.0,100.0,56,65,12,6,40.3,46.8,8.6,4.3,65,53,17,4,46.8,38.1,12.2,2.9,46,49,35,9,33.1,35.3,25.2,6.5
210106,Puno,Puno,Chucuito,100.0,100.0,40,40,10,2,43.5,43.5,10.9,2.2,43,37,9,3,46.8,40.2,9.8,3.3,29,37,22,4,31.5,40.2,23.9,4.3
210107,Puno,Puno,Coata,100.0,99.3,87,56,10,0,56.7,36.8,6.5,.0,101,47,3,2,65.9,30.9,2.0,1.3,70,57,25,2,45.5,36.8,16.4,1.3
210108,Puno,Puno,Huata,100.0,98.0,18,22,9,0,36.7,44.9,18.4,.0,17,24,7,2,34.7,46.9,14.3,4.1,24,11,11,4,46.9,22.4,22.4,8.2
210109,Puno,Puno,Mañazo,100.0,100.0,35,38,19,6,35.7,38.8,19.4,6.1,50,31,12,5,51.0,31.6,12.2,5.1,31,31,26,10,31.6,31.6,26.5,10.2
210110,Puno,Puno,Paucarcolla,100.0,98.4,29,20,10,2,46.7,33.3,16.7,3.3,43,15,2,1,70.1,25.0,3.3,1.6,21,24,11,5,33.9,39.0,18.6,8.5
210111,Puno,Puno,Pichacani,100.0,98.9,50,28,9,1,56.6,31.9,10.4,1.1,52,28,7,2,57.8,31.9,8.1,2.3,45,24,19,2,50.3,26.5,20.8,2.4
210112,Puno,Puno,Plateria,100.0,98.8,44,38,4,1,50.5,43.7,4.6,1.2,48,34,3,1,55.4,39.9,3.6,1.2,35,32,17,2,40.1,37.6,20.0,2.3
210113,Puno,Puno,San Antonio,100.0,100.0,10,2,0,0,83.3,16.7,.0,.0,6,6,0,0,50.0,50.0,.0,.0,7,5,0,0,58.3,41.7,.0,.0
210114,Puno,Puno,Tiquillaca,100.0,100.0,6,6,2,0,42.9,42.9,14.3,.0,11,3,0,0,78.6,21.4,.0,.0,5,7,2,0,35.7,50.0,14.3,.0
210115,Puno,Puno,Vilque,100.0,100.0,15,24,6,0,33.3,53.3,13.3,.0,20,20,4,1,44.4,44.4,8.9,2.2,16,15,14,0,35.6,33.3,31.1,.0
210201,Puno,Azangaro,Azangaro,93.3,93.1,381,294,115,21,46.9,36.2,14.2,2.6,470,232,69,41,57.9,28.6,8.5,5.0,348,240,173,50,42.9,29.5,21.3,6.2
210202,Puno,Azangaro,Achaya,100.0,100.0,29,8,0,0,78.4,21.6,.0,.0,28,7,2,0,75.7,18.9,5.4,.0,29,8,0,0,78.4,21.6,.0,.0
210203,Puno,Azangaro,Arapa,100.0,100.0,46,50,21,3,38.4,41.7,17.5,2.5,59,51,6,4,49.2,42.5,5.0,3.3,51,38,27,4,42.5,31.7,22.5,3.3
210204,Puno,Azangaro,Asillo,100.0,96.4,193,132,30,7,53.2,36.5,8.4,1.9,225,104,24,9,62.3,28.7,6.7,2.4,195,97,64,6,54.0,26.7,17.6,1.7
210205,Puno,Azangaro,Caminaca,100.0,98.3,37,19,3,1,61.8,31.3,5.2,1.7,36,15,5,3,61.5,24.6,8.6,5.2,31,19,8,1,52.7,31.6,14.0,1.7
210206,Puno,Azangaro,Chupa,100.0,98.5,92,36,5,3,67.6,26.5,3.7,2.2,102,24,7,2,75.2,18.1,5.2,1.5,68,34,19,14,50.3,25.5,13.9,10.4
210207,Puno,Azangaro,Jose Domingo Choquehuanca,100.0,99.1,25,67,19,3,22.2,58.4,16.8,2.7,28,48,28,11,24.1,41.6,24.7,9.6,30,51,30,3,26.6,44.3,26.5,2.6
210208,Puno,Azangaro,Muñani,100.0,99.2,65,45,16,1,50.8,35.7,12.7,.8,66,44,13,5,51.5,34.2,10.3,4.0,60,41,22,4,46.8,32.5,17.5,3.2
210209,Puno,Azangaro,Potoni,100.0,86.0,19,28,10,0,33.7,48.3,18.0,.0,14,34,7,2,24.4,60.2,11.8,3.6,16,13,19,8,28.8,22.7,33.9,14.6
210210,Puno,Azangaro,Saman,100.0,99.5,135,77,3,1,62.4,35.7,1.4,.5,134,68,13,1,62.0,31.4,6.1,.5,126,66,22,2,58.2,30.5,10.3,.9
210211,Puno,Azangaro,San Anton,100.0,100.0,61,70,18,2,40.3,46.3,12.1,1.3,80,63,5,3,53.0,41.6,3.3,2.0,48,66,32,4,32.2,43.8,21.2,2.7
210212,Puno,Azangaro,San Jose,100.0,97.7,61,27,0,0,69.6,30.4,.0,.0,61,24,3,0,69.3,27.2,3.5,.0,53,25,11,0,60.1,27.9,12.0,.0
210213,Puno,Azangaro,San Juan de Salinas,100.0,100.0,23,21,4,1,47.7,41.9,8.3,2.1,26,18,4,1,51.9,37.6,8.4,2.1,18,16,12,2,37.3,33.4,25.1,4.2
210214,Puno,Azangaro,Santiago de Pupuja,100.0,98.8,34,39,8,1,41.4,47.4,9.9,1.3,37,30,11,3,45.3,37.3,13.7,3.7,39,23,14,5,47.7,28.6,17.5,6.2
210215,Puno,Azangaro,Tirapata,100.0,98.6,45,23,6,0,60.9,30.7,8.4,.0,53,12,8,1,70.8,16.7,11.2,1.4,36,22,13,3,48.4,29.2,18.2,4.2
210301,Puno,Carabaya,Macusani,100.0,99.7,92,192,86,23,23.4,48.9,21.8,5.9,152,131,64,46,38.8,33.3,16.2,11.7,93,126,131,43,23.6,32.2,33.4,10.8
210302,Puno,Carabaya,Ajoyani,100.0,100.0,11,11,8,2,34.4,34.4,25.0,6.3,14,14,3,1,43.8,43.8,9.4,3.1,12,11,7,2,37.5,34.4,21.9,6.3
210303,Puno,Carabaya,Ayapata,100.0,98.7,36,85,33,4,22.5,53.8,21.1,2.5,61,78,14,5,38.5,49.3,9.0,3.2,49,51,44,15,30.9,32.1,27.5,9.6
210304,Puno,Carabaya,Coasa,100.0,97.8,27,84,26,2,19.3,60.3,18.9,1.5,36,77,23,4,25.6,55.3,16.2,3.0,30,55,45,9,21.3,39.7,32.4,6.6
210305,Puno,Carabaya,Corani,100.0,100.0,57,37,3,0,58.8,38.1,3.1,.0,65,30,2,0,67.0,30.9,2.1,.0,54,32,9,2,55.7,33.0,9.3,2.1
210306,Puno,Carabaya,Crucero,100.0,96.3,101,133,32,7,37.0,48.7,11.6,2.7,100,131,28,14,36.6,48.0,10.2,5.3,127,85,49,11,46.6,31.3,17.9,4.2
210307,Puno,Carabaya,Ituata,100.0,100.0,29,57,22,3,26.1,51.4,19.8,2.7,49,46,14,2,44.2,41.4,12.6,1.8,39,33,36,3,34.8,30.1,32.4,2.7
210308,Puno,Carabaya,Ollachea,100.0,96.9,90,33,5,0,70.0,26.0,3.9,.0,92,34,2,0,71.7,26.7,1.6,.0,93,22,11,2,72.6,17.3,8.6,1.6
210309,Puno,Carabaya,San Gaban,100.0,100.0,31,53,12,2,31.4,54.1,12.4,2.1,44,44,8,2,45.0,44.7,8.2,2.1,31,35,23,8,32.0,36.1,23.7,8.2
210310,Puno,Carabaya,Usicayos,100.0,100.0,9,51,7,0,13.4,76.1,10.4,.0,18,41,6,2,26.9,61.2,9.0,3.0,4,17,37,9,6.0,25.4,55.2,13.4
210401,Puno,Chucuito,Juli,100.0,99.3,140,201,84,18,31.5,45.4,18.9,4.1,205,163,53,21,46.4,36.8,12.1,4.8,175,141,99,28,39.4,31.9,22.4,6.4
210402,Puno,Chucuito,Desaguadero,100.0,99.7,92,147,49,14,30.6,48.5,16.3,4.7,107,125,52,19,35.2,41.2,17.3,6.3,130,93,65,14,43.0,30.7,21.6,4.7
210403,Puno,Chucuito,Huacullani,100.0,100.0,38,40,12,0,42.2,44.5,13.3,.0,57,26,7,0,63.3,28.9,7.8,.0,40,27,19,4,44.4,30.0,21.1,4.4
210404,Puno,Chucuito,Kelluyo,100.0,100.0,42,26,3,0,59.2,36.6,4.2,.0,44,20,7,0,62.0,28.1,9.9,.0,38,19,14,0,53.5,26.8,19.7,.0
210405,Puno,Chucuito,Pisacoma,100.0,100.0,19,12,5,2,50.0,31.6,13.2,5.3,22,9,6,1,57.9,23.7,15.8,2.6,19,12,5,2,49.0,31.9,13.5,5.6
210406,Puno,Chucuito,Pomata,100.0,98.1,126,105,26,2,48.7,40.5,10.0,.8,150,85,17,7,57.9,32.8,6.6,2.7,117,82,52,7,45.2,31.9,20.2,2.7
210407,Puno,Chucuito,Zepita,100.0,97.1,183,101,20,7,58.6,32.5,6.6,2.3,209,79,14,9,67.0,25.4,4.6,3.0,168,97,37,9,54.0,31.1,12.0,3.0
